dataset,fold,repeat,method,scenario,severity,progress_auc
tep,2,0,JAC-1NN,late_time_delay,0.9,0.325
tep,2,0,JAC-1NN,missing_events,0.0,0.8275
tep,2,0,JAC-1NN,missing_events,0.05,0.823
tep,2,0,JAC-1NN,missing_events,0.1,0.8155
tep,2,0,JAC-1NN,missing_events,0.15,0.8063333333333333
tep,2,0,JAC-1NN,missing_events,0.2,0.8025833333333333
tep,2,0,JAC-1NN,missing_events,0.25,0.793
tep,2,0,JAC-1NN,missing_events,0.3,0.78475
tep,2,0,JAC-1NN,missing_events,0.4,0.7661666666666666
tep,2,0,JAC-1NN,missing_events,0.5,0.7240000000000001
tep,2,0,JAC-1NN,missing_events,0.6,0.6894166666666667
tep,2,0,JAC-1NN,missing_events,0.7,0.6453333333333333
tep,2,0,JAC-1NN,missing_events,0.8,0.5433333333333333
tep,2,0,JAC-1NN,missing_events,0.9,0.4150833333333333
tep,2,0,JAC-1NN,mixed_missing_spurious,0.0,0.8275
tep,2,0,JAC-1NN,mixed_missing_spurious,0.05,0.8063333333333333
tep,2,0,JAC-1NN,mixed_missing_spurious,0.1,0.7894166666666668
tep,2,0,JAC-1NN,mixed_missing_spurious,0.15,0.7744166666666666
tep,2,0,JAC-1NN,mixed_missing_spurious,0.2,0.74275
tep,2,0,JAC-1NN,mixed_missing_spurious,0.25,0.7324166666666666
tep,2,0,JAC-1NN,mixed_missing_spurious,0.3,0.7127499999999999
tep,2,0,JAC-1NN,mixed_missing_spurious,0.4,0.6801666666666666
tep,2,0,JAC-1NN,mixed_missing_spurious,0.5,0.6455833333333333
tep,2,0,JAC-1NN,mixed_missing_spurious,0.6,0.6075833333333334
tep,2,0,JAC-1NN,mixed_missing_spurious,0.7,0.5675
tep,2,0,JAC-1NN,mixed_missing_spurious,0.8,0.52075
tep,2,0,JAC-1NN,mixed_missing_spurious,0.9,0.42683333333333334
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.0,0.8275
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.05,0.7368333333333333
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.1,0.7356666666666666
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.15,0.7148333333333333
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.2,0.6796666666666668
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.25,0.6891666666666666
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.3,0.7089166666666666
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.4,0.6635
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.5,0.6338333333333334
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.6,0.5505833333333333
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.7,0.5166666666666667
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.8,0.4704166666666667
tep,2,0,JAC-1NN,mixed_spurious_timing_late,0.9,0.3775
tep,2,0,JAC-1NN,spurious_events,0.0,0.8275
tep,2,0,JAC-1NN,spurious_events,0.05,0.8161666666666667
tep,2,0,JAC-1NN,spurious_events,0.1,0.8000833333333333
tep,2,0,JAC-1NN,spurious_events,0.15,0.7824166666666666
tep,2,0,JAC-1NN,spurious_events,0.2,0.7539166666666667
tep,2,0,JAC-1NN,spurious_events,0.25,0.7225833333333332
tep,2,0,JAC-1NN,spurious_events,0.3,0.7028333333333333
tep,2,0,JAC-1NN,spurious_events,0.4,0.64425
tep,2,0,JAC-1NN,spurious_events,0.5,0.5866666666666667
tep,2,0,JAC-1NN,spurious_events,0.6,0.5575833333333334
tep,2,0,JAC-1NN,spurious_events,0.7,0.5189166666666666
tep,2,0,JAC-1NN,spurious_events,0.8,0.4865833333333333
tep,2,0,JAC-1NN,spurious_events,0.9,0.4615833333333333
tep,2,0,JAC-1NN,timing_uncertainty,0.0,0.8275
tep,2,0,JAC-1NN,timing_uncertainty,0.05,0.82625
tep,2,0,JAC-1NN,timing_uncertainty,0.1,0.8255833333333333
tep,2,0,JAC-1NN,timing_uncertainty,0.15,0.8291666666666666
tep,2,0,JAC-1NN,timing_uncertainty,0.2,0.8261666666666666
tep,2,0,JAC-1NN,timing_uncertainty,0.25,0.8222499999999999
tep,2,0,JAC-1NN,timing_uncertainty,0.3,0.8253333333333334
tep,2,0,JAC-1NN,timing_uncertainty,0.4,0.8250833333333333
tep,2,0,JAC-1NN,timing_uncertainty,0.5,0.8220833333333334
tep,2,0,JAC-1NN,timing_uncertainty,0.6,0.82225
tep,2,0,JAC-1NN,timing_uncertainty,0.7,0.8266666666666667
tep,2,0,JAC-1NN,timing_uncertainty,0.8,0.82225
tep,2,0,JAC-1NN,timing_uncertainty,0.9,0.8269166666666666
tep,2,0,MBW-LR,late_time_delay,0.0,0.8525
tep,2,0,MBW-LR,late_time_delay,0.05,0.7908333333333334
tep,2,0,MBW-LR,late_time_delay,0.1,0.8525
tep,2,0,MBW-LR,late_time_delay,0.15,0.7958333333333334
tep,2,0,MBW-LR,late_time_delay,0.2,0.785
tep,2,0,MBW-LR,late_time_delay,0.25,0.8316666666666667
tep,2,0,MBW-LR,late_time_delay,0.3,0.855
tep,2,0,MBW-LR,late_time_delay,0.4,0.8491666666666666
tep,2,0,MBW-LR,late_time_delay,0.5,0.8166666666666668
tep,2,0,MBW-LR,late_time_delay,0.6,0.7016666666666667
tep,2,0,MBW-LR,late_time_delay,0.7,0.6075
tep,2,0,MBW-LR,late_time_delay,0.8,0.5308333333333334
tep,2,0,MBW-LR,late_time_delay,0.9,0.49499999999999994
tep,2,0,MBW-LR,missing_events,0.0,0.8525
tep,2,0,MBW-LR,missing_events,0.05,0.8470833333333333
tep,2,0,MBW-LR,missing_events,0.1,0.8401666666666667
tep,2,0,MBW-LR,missing_events,0.15,0.836
tep,2,0,MBW-LR,missing_events,0.2,0.82475
tep,2,0,MBW-LR,missing_events,0.25,0.815
tep,2,0,MBW-LR,missing_events,0.3,0.8071666666666667
tep,2,0,MBW-LR,missing_events,0.4,0.78525
tep,2,0,MBW-LR,missing_events,0.5,0.7505000000000001
tep,2,0,MBW-LR,missing_events,0.6,0.7188333333333333
tep,2,0,MBW-LR,missing_events,0.7,0.6902499999999999
tep,2,0,MBW-LR,missing_events,0.8,0.6156666666666667
tep,2,0,MBW-LR,missing_events,0.9,0.521
tep,2,0,MBW-LR,mixed_missing_spurious,0.0,0.8525
tep,2,0,MBW-LR,mixed_missing_spurious,0.05,0.8136666666666666
tep,2,0,MBW-LR,mixed_missing_spurious,0.1,0.7706666666666667
tep,2,0,MBW-LR,mixed_missing_spurious,0.15,0.73425
tep,2,0,MBW-LR,mixed_missing_spurious,0.2,0.6923333333333334
tep,2,0,MBW-LR,mixed_missing_spurious,0.25,0.6702499999999999
tep,2,0,MBW-LR,mixed_missing_spurious,0.3,0.6556666666666667
tep,2,0,MBW-LR,mixed_missing_spurious,0.4,0.6041666666666666
tep,2,0,MBW-LR,mixed_missing_spurious,0.5,0.5639166666666667
tep,2,0,MBW-LR,mixed_missing_spurious,0.6,0.5434166666666667
tep,2,0,MBW-LR,mixed_missing_spurious,0.7,0.4994166666666667
tep,2,0,MBW-LR,mixed_missing_spurious,0.8,0.47974999999999995
tep,2,0,MBW-LR,mixed_missing_spurious,0.9,0.4335
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.0,0.8525
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.05,0.7653333333333333
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.1,0.7795
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.15,0.6918333333333333
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.2,0.6575000000000001
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.25,0.6745
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.3,0.6900833333333334
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.4,0.6571666666666667
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.5,0.6361666666666667
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.6,0.5150833333333333
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.7,0.44175000000000003
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.8,0.39316666666666666
tep,2,0,MBW-LR,mixed_spurious_timing_late,0.9,0.3755
tep,2,0,MBW-LR,spurious_events,0.0,0.8525
tep,2,0,MBW-LR,spurious_events,0.05,0.8199166666666667
tep,2,0,MBW-LR,spurious_events,0.1,0.7698333333333333
tep,2,0,MBW-LR,spurious_events,0.15,0.7293333333333333
tep,2,0,MBW-LR,spurious_events,0.2,0.6984166666666667
tep,2,0,MBW-LR,spurious_events,0.25,0.6545833333333333
tep,2,0,MBW-LR,spurious_events,0.3,0.6408333333333334
tep,2,0,MBW-LR,spurious_events,0.4,0.5861666666666666
tep,2,0,MBW-LR,spurious_events,0.5,0.5325833333333333
tep,2,0,MBW-LR,spurious_events,0.6,0.5044166666666666
tep,2,0,MBW-LR,spurious_events,0.7,0.4768333333333333
tep,2,0,MBW-LR,spurious_events,0.8,0.43875000000000003
tep,2,0,MBW-LR,spurious_events,0.9,0.42483333333333334
tep,2,0,MBW-LR,timing_uncertainty,0.0,0.8525
tep,2,0,MBW-LR,timing_uncertainty,0.05,0.852
tep,2,0,MBW-LR,timing_uncertainty,0.1,0.85025
tep,2,0,MBW-LR,timing_uncertainty,0.15,0.8456666666666667
tep,2,0,MBW-LR,timing_uncertainty,0.2,0.8441666666666666
tep,2,0,MBW-LR,timing_uncertainty,0.25,0.8394166666666667
tep,2,0,MBW-LR,timing_uncertainty,0.3,0.8344166666666667
tep,2,0,MBW-LR,timing_uncertainty,0.4,0.835
tep,2,0,MBW-LR,timing_uncertainty,0.5,0.82025
tep,2,0,MBW-LR,timing_uncertainty,0.6,0.8246666666666668
tep,2,0,MBW-LR,timing_uncertainty,0.7,0.8310833333333334
tep,2,0,MBW-LR,timing_uncertainty,0.8,0.82525
tep,2,0,MBW-LR,timing_uncertainty,0.9,0.82675
tep,2,0,WDI-1NN,late_time_delay,0.0,0.6241666666666666
tep,2,0,WDI-1NN,late_time_delay,0.05,0.5950000000000001
tep,2,0,WDI-1NN,late_time_delay,0.1,0.5983333333333333
tep,2,0,WDI-1NN,late_time_delay,0.15,0.5991666666666666
tep,2,0,WDI-1NN,late_time_delay,0.2,0.5750000000000001
tep,2,0,WDI-1NN,late_time_delay,0.25,0.5583333333333333
tep,2,0,WDI-1NN,late_time_delay,0.3,0.5499999999999999
tep,2,0,WDI-1NN,late_time_delay,0.4,0.49499999999999994
tep,2,0,WDI-1NN,late_time_delay,0.5,0.49666666666666665
tep,2,0,WDI-1NN,late_time_delay,0.6,0.49333333333333335
tep,2,0,WDI-1NN,late_time_delay,0.7,0.47
tep,2,0,WDI-1NN,late_time_delay,0.8,0.4008333333333334
tep,2,0,WDI-1NN,late_time_delay,0.9,0.395
tep,2,0,WDI-1NN,missing_events,0.0,0.6241666666666666
tep,2,0,WDI-1NN,missing_events,0.05,0.6211666666666666
tep,2,0,WDI-1NN,missing_events,0.1,0.615
tep,2,0,WDI-1NN,missing_events,0.15,0.6099166666666667
tep,2,0,WDI-1NN,missing_events,0.2,0.6006666666666667
tep,2,0,WDI-1NN,missing_events,0.25,0.59975
tep,2,0,WDI-1NN,missing_events,0.3,0.5876666666666667
tep,2,0,WDI-1NN,missing_events,0.4,0.56525
tep,2,0,WDI-1NN,missing_events,0.5,0.5359166666666667
tep,2,0,WDI-1NN,missing_events,0.6,0.5033333333333333
tep,2,0,WDI-1NN,missing_events,0.7,0.46008333333333334
tep,2,0,WDI-1NN,missing_events,0.8,0.41683333333333333
tep,2,0,WDI-1NN,missing_events,0.9,0.3718333333333333
tep,2,0,WDI-1NN,mixed_missing_spurious,0.0,0.6241666666666666
tep,2,0,WDI-1NN,mixed_missing_spurious,0.05,0.61775
tep,2,0,WDI-1NN,mixed_missing_spurious,0.1,0.6066666666666667
tep,2,0,WDI-1NN,mixed_missing_spurious,0.15,0.6038333333333333
tep,2,0,WDI-1NN,mixed_missing_spurious,0.2,0.5934166666666667
tep,2,0,WDI-1NN,mixed_missing_spurious,0.25,0.58775
tep,2,0,WDI-1NN,mixed_missing_spurious,0.3,0.5795833333333333
tep,2,0,WDI-1NN,mixed_missing_spurious,0.4,0.5615833333333333
tep,2,0,WDI-1NN,mixed_missing_spurious,0.5,0.5270833333333333
tep,2,0,WDI-1NN,mixed_missing_spurious,0.6,0.49875
tep,2,0,WDI-1NN,mixed_missing_spurious,0.7,0.4499166666666667
tep,2,0,WDI-1NN,mixed_missing_spurious,0.8,0.40166666666666667
tep,2,0,WDI-1NN,mixed_missing_spurious,0.9,0.33825
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.0,0.6241666666666666
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.05,0.5995833333333334
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.1,0.59975
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.15,0.6075833333333334
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.2,0.57075
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.25,0.5450833333333334
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.3,0.5590833333333333
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.4,0.50475
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.5,0.48583333333333334
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.6,0.45574999999999993
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.7,0.4546666666666666
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.8,0.42733333333333334
tep,2,0,WDI-1NN,mixed_spurious_timing_late,0.9,0.37600000000000006
tep,2,0,WDI-1NN,spurious_events,0.0,0.6241666666666666
tep,2,0,WDI-1NN,spurious_events,0.05,0.62275
tep,2,0,WDI-1NN,spurious_events,0.1,0.61725
tep,2,0,WDI-1NN,spurious_events,0.15,0.6166666666666667
tep,2,0,WDI-1NN,spurious_events,0.2,0.6055833333333333
tep,2,0,WDI-1NN,spurious_events,0.25,0.6025833333333334
tep,2,0,WDI-1NN,spurious_events,0.3,0.596
tep,2,0,WDI-1NN,spurious_events,0.4,0.5825
tep,2,0,WDI-1NN,spurious_events,0.5,0.5704166666666667
tep,2,0,WDI-1NN,spurious_events,0.6,0.5493333333333333
tep,2,0,WDI-1NN,spurious_events,0.7,0.5193333333333333
tep,2,0,WDI-1NN,spurious_events,0.8,0.50825
tep,2,0,WDI-1NN,spurious_events,0.9,0.47825
tep,2,0,WDI-1NN,timing_uncertainty,0.0,0.6241666666666666
tep,2,0,WDI-1NN,timing_uncertainty,0.05,0.6229166666666667
tep,2,0,WDI-1NN,timing_uncertainty,0.1,0.6234166666666666
tep,2,0,WDI-1NN,timing_uncertainty,0.15,0.621
tep,2,0,WDI-1NN,timing_uncertainty,0.2,0.6195833333333333
tep,2,0,WDI-1NN,timing_uncertainty,0.25,0.6215
tep,2,0,WDI-1NN,timing_uncertainty,0.3,0.6205833333333334
tep,2,0,WDI-1NN,timing_uncertainty,0.4,0.6218333333333333
tep,2,0,WDI-1NN,timing_uncertainty,0.5,0.62375
tep,2,0,WDI-1NN,timing_uncertainty,0.6,0.6294166666666666
tep,2,0,WDI-1NN,timing_uncertainty,0.7,0.6268333333333334
tep,2,0,WDI-1NN,timing_uncertainty,0.8,0.6301666666666667
tep,2,0,WDI-1NN,timing_uncertainty,0.9,0.6308333333333334
tep,3,0,ACM-SVM,late_time_delay,0.0,0.6725
tep,3,0,ACM-SVM,late_time_delay,0.05,0.5958333333333333
tep,3,0,ACM-SVM,late_time_delay,0.1,0.6083333333333333
tep,3,0,ACM-SVM,late_time_delay,0.15,0.5758333333333333
tep,3,0,ACM-SVM,late_time_delay,0.2,0.5391666666666667
tep,3,0,ACM-SVM,late_time_delay,0.25,0.5233333333333333
tep,3,0,ACM-SVM,late_time_delay,0.3,0.5358333333333334
tep,3,0,ACM-SVM,late_time_delay,0.4,0.5083333333333333
tep,3,0,ACM-SVM,late_time_delay,0.5,0.4366666666666667
tep,3,0,ACM-SVM,late_time_delay,0.6,0.41416666666666674
tep,3,0,ACM-SVM,late_time_delay,0.7,0.425
tep,3,0,ACM-SVM,late_time_delay,0.8,0.44
tep,3,0,ACM-SVM,late_time_delay,0.9,0.385
tep,3,0,ACM-SVM,missing_events,0.0,0.6725
tep,3,0,ACM-SVM,missing_events,0.05,0.6428333333333334
tep,3,0,ACM-SVM,missing_events,0.1,0.6084166666666667
tep,3,0,ACM-SVM,missing_events,0.15,0.5806666666666667
tep,3,0,ACM-SVM,missing_events,0.2,0.5740833333333333
tep,3,0,ACM-SVM,missing_events,0.25,0.5296666666666666
tep,3,0,ACM-SVM,missing_events,0.3,0.51575
tep,3,0,ACM-SVM,missing_events,0.4,0.4885
tep,3,0,ACM-SVM,missing_events,0.5,0.45683333333333326
tep,3,0,ACM-SVM,missing_events,0.6,0.4409166666666667
tep,3,0,ACM-SVM,missing_events,0.7,0.42008333333333336
tep,3,0,ACM-SVM,missing_events,0.8,0.38316666666666666
tep,3,0,ACM-SVM,missing_events,0.9,0.33016666666666666
tep,3,0,ACM-SVM,mixed_missing_spurious,0.0,0.6725
tep,3,0,ACM-SVM,mixed_missing_spurious,0.05,0.5641666666666666
tep,3,0,ACM-SVM,mixed_missing_spurious,0.1,0.4661666666666666
tep,3,0,ACM-SVM,mixed_missing_spurious,0.15,0.4123333333333333
tep,3,0,ACM-SVM,mixed_missing_spurious,0.2,0.3784166666666666
tep,3,0,ACM-SVM,mixed_missing_spurious,0.25,0.3516666666666666
tep,3,0,ACM-SVM,mixed_missing_spurious,0.3,0.3369166666666667
tep,3,0,ACM-SVM,mixed_missing_spurious,0.4,0.31816666666666665
tep,3,0,ACM-SVM,mixed_missing_spurious,0.5,0.30716666666666664
tep,3,0,ACM-SVM,mixed_missing_spurious,0.6,0.31174999999999997
tep,3,0,ACM-SVM,mixed_missing_spurious,0.7,0.3025833333333333
tep,3,0,ACM-SVM,mixed_missing_spurious,0.8,0.31116666666666665
tep,3,0,ACM-SVM,mixed_missing_spurious,0.9,0.304
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.6725
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.5240833333333333
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.44475
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.3685833333333333
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.34450000000000003
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.32133333333333336
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.3035833333333333
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.302
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.28633333333333333
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.2679166666666667
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.25533333333333336
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.23666666666666666
tep,3,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.2815
tep,3,0,ACM-SVM,spurious_events,0.0,0.6725
tep,3,0,ACM-SVM,spurious_events,0.05,0.5845833333333333
tep,3,0,ACM-SVM,spurious_events,0.1,0.4805833333333333
tep,3,0,ACM-SVM,spurious_events,0.15,0.4306666666666667
tep,3,0,ACM-SVM,spurious_events,0.2,0.38575000000000004
tep,3,0,ACM-SVM,spurious_events,0.25,0.3469166666666667
tep,3,0,ACM-SVM,spurious_events,0.3,0.3203333333333333
tep,3,0,ACM-SVM,spurious_events,0.4,0.29941666666666666
tep,3,0,ACM-SVM,spurious_events,0.5,0.27375
tep,3,0,ACM-SVM,spurious_events,0.6,0.2588333333333333
tep,3,0,ACM-SVM,spurious_events,0.7,0.2454166666666667
tep,3,0,ACM-SVM,spurious_events,0.8,0.23366666666666666
tep,3,0,ACM-SVM,spurious_events,0.9,0.22625000000000003
tep,3,0,ACM-SVM,timing_uncertainty,0.0,0.6725
tep,3,0,ACM-SVM,timing_uncertainty,0.05,0.6724166666666666
tep,3,0,ACM-SVM,timing_uncertainty,0.1,0.6708333333333334
tep,3,0,ACM-SVM,timing_uncertainty,0.15,0.65525
tep,3,0,ACM-SVM,timing_uncertainty,0.2,0.6342500000000001
tep,3,0,ACM-SVM,timing_uncertainty,0.25,0.61825
tep,3,0,ACM-SVM,timing_uncertainty,0.3,0.6106666666666667
tep,3,0,ACM-SVM,timing_uncertainty,0.4,0.5838333333333333
tep,3,0,ACM-SVM,timing_uncertainty,0.5,0.5691666666666667
tep,3,0,ACM-SVM,timing_uncertainty,0.6,0.5425833333333333
tep,3,0,ACM-SVM,timing_uncertainty,0.7,0.5195833333333334
tep,3,0,ACM-SVM,timing_uncertainty,0.8,0.5099166666666667
tep,3,0,ACM-SVM,timing_uncertainty,0.9,0.4925833333333333
tep,3,0,CASIM-prefix,late_time_delay,0.0,0.9591666666666666
tep,3,0,CASIM-prefix,late_time_delay,0.05,0.685
tep,3,0,CASIM-prefix,late_time_delay,0.1,0.655
tep,3,0,CASIM-prefix,late_time_delay,0.15,0.63
tep,3,0,CASIM-prefix,late_time_delay,0.2,0.6124999999999999
tep,3,0,CASIM-prefix,late_time_delay,0.25,0.5591666666666667
tep,3,0,CASIM-prefix,late_time_delay,0.3,0.5533333333333333
tep,3,0,CASIM-prefix,late_time_delay,0.4,0.4725
tep,3,0,CASIM-prefix,late_time_delay,0.5,0.4216666666666667
tep,3,0,CASIM-prefix,late_time_delay,0.6,0.365
tep,3,0,CASIM-prefix,late_time_delay,0.7,0.2608333333333333
tep,3,0,CASIM-prefix,late_time_delay,0.8,0.2125
tep,3,0,CASIM-prefix,late_time_delay,0.9,0.205
tep,3,0,CASIM-prefix,missing_events,0.0,0.9591666666666666
tep,3,0,CASIM-prefix,missing_events,0.05,0.945
tep,3,0,CASIM-prefix,missing_events,0.1,0.9230833333333334
tep,3,0,CASIM-prefix,missing_events,0.15,0.9001666666666667
tep,3,0,CASIM-prefix,missing_events,0.2,0.8810833333333333
tep,3,0,CASIM-prefix,missing_events,0.25,0.8519166666666668
tep,3,0,CASIM-prefix,missing_events,0.3,0.8344999999999999
tep,3,0,CASIM-prefix,missing_events,0.4,0.7723333333333334
tep,3,0,CASIM-prefix,missing_events,0.5,0.68575
tep,3,0,CASIM-prefix,missing_events,0.6,0.6184999999999999
tep,3,0,CASIM-prefix,missing_events,0.7,0.5225833333333333
tep,3,0,CASIM-prefix,missing_events,0.8,0.4090833333333333
tep,3,0,CASIM-prefix,missing_events,0.9,0.29141666666666666
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.0,0.9591666666666666
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.05,0.9365
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.1,0.9010833333333332
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.15,0.871
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.2,0.83875
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.25,0.8058333333333333
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.3,0.7808333333333334
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.4,0.70775
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.5,0.6513333333333333
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.6,0.5961666666666666
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.7,0.5107499999999999
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.8,0.45275
tep,3,0,CASIM-prefix,mixed_missing_spurious,0.9,0.32841666666666663
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.0,0.9591666666666666
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.05,0.6834166666666667
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.1,0.6465833333333334
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.15,0.5950833333333333
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.2,0.5576666666666666
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.25,0.4948333333333333
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.3,0.45416666666666666
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.4,0.39799999999999996
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.5,0.37024999999999997
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.6,0.36424999999999996
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.7,0.3135833333333333
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.8,0.24275
tep,3,0,CASIM-prefix,mixed_spurious_timing_late,0.9,0.214
tep,3,0,CASIM-prefix,spurious_events,0.0,0.9591666666666666
tep,3,0,CASIM-prefix,spurious_events,0.05,0.9505833333333333
tep,3,0,CASIM-prefix,spurious_events,0.1,0.9390000000000001
tep,3,0,CASIM-prefix,spurious_events,0.15,0.9129999999999999
tep,3,0,CASIM-prefix,spurious_events,0.2,0.8965833333333334
tep,3,0,CASIM-prefix,spurious_events,0.25,0.8686666666666666
tep,3,0,CASIM-prefix,spurious_events,0.3,0.8494999999999999
tep,3,0,CASIM-prefix,spurious_events,0.4,0.8029999999999999
tep,3,0,CASIM-prefix,spurious_events,0.5,0.7570833333333334
tep,3,0,CASIM-prefix,spurious_events,0.6,0.711
tep,3,0,CASIM-prefix,spurious_events,0.7,0.6856666666666666
tep,3,0,CASIM-prefix,spurious_events,0.8,0.6496666666666667
tep,3,0,CASIM-prefix,spurious_events,0.9,0.6198333333333333
tep,3,0,CASIM-prefix,timing_uncertainty,0.0,0.9591666666666666
tep,3,0,CASIM-prefix,timing_uncertainty,0.05,0.9586666666666668
tep,3,0,CASIM-prefix,timing_uncertainty,0.1,0.9569166666666667
tep,3,0,CASIM-prefix,timing_uncertainty,0.15,0.9540833333333333
tep,3,0,CASIM-prefix,timing_uncertainty,0.2,0.95025
tep,3,0,CASIM-prefix,timing_uncertainty,0.25,0.9489166666666667
tep,3,0,CASIM-prefix,timing_uncertainty,0.3,0.94225
tep,3,0,CASIM-prefix,timing_uncertainty,0.4,0.9291666666666667
tep,3,0,CASIM-prefix,timing_uncertainty,0.5,0.9221666666666666
tep,3,0,CASIM-prefix,timing_uncertainty,0.6,0.9055
tep,3,0,CASIM-prefix,timing_uncertainty,0.7,0.90275
tep,3,0,CASIM-prefix,timing_uncertainty,0.8,0.8753333333333333
tep,3,0,CASIM-prefix,timing_uncertainty,0.9,0.8504166666666667
tep,3,0,EAC-1NN,late_time_delay,0.0,0.7758333333333334
tep,3,0,EAC-1NN,late_time_delay,0.05,0.7799999999999999
tep,3,0,EAC-1NN,late_time_delay,0.1,0.7991666666666667
tep,3,0,EAC-1NN,late_time_delay,0.15,0.8300000000000001
tep,3,0,EAC-1NN,late_time_delay,0.2,0.8208333333333333
tep,3,0,EAC-1NN,late_time_delay,0.25,0.8066666666666666
tep,3,0,EAC-1NN,late_time_delay,0.3,0.8033333333333333
tep,3,0,EAC-1NN,late_time_delay,0.4,0.7641666666666667
tep,3,0,EAC-1NN,late_time_delay,0.5,0.8408333333333333
tep,3,0,EAC-1NN,late_time_delay,0.6,0.8058333333333333
tep,3,0,EAC-1NN,late_time_delay,0.7,0.7508333333333334
tep,3,0,EAC-1NN,late_time_delay,0.8,0.7666666666666666
tep,3,0,EAC-1NN,late_time_delay,0.9,0.635
tep,3,0,EAC-1NN,missing_events,0.0,0.7758333333333334
tep,3,0,EAC-1NN,missing_events,0.05,0.7743333333333333
tep,3,0,EAC-1NN,missing_events,0.1,0.7695833333333333
tep,3,0,EAC-1NN,missing_events,0.15,0.7680833333333333
