dataset,fold,repeat,method,scenario,severity,progress,score,n
tep,4,0,CASIM-prefix,spurious_events,0.15,0.8333333,0.9695,2000
tep,4,0,CASIM-prefix,spurious_events,0.15,1.0,0.9545,2000
tep,4,0,CASIM-prefix,spurious_events,0.2,0.1666667,0.869,2000
tep,4,0,CASIM-prefix,spurious_events,0.2,0.3333333,0.869,2000
tep,4,0,CASIM-prefix,spurious_events,0.2,0.5,0.875,2000
tep,4,0,CASIM-prefix,spurious_events,0.2,0.6666667,0.9235,2000
tep,4,0,CASIM-prefix,spurious_events,0.2,0.8333333,0.9595,2000
tep,4,0,CASIM-prefix,spurious_events,0.2,1.0,0.919,2000
tep,4,0,CASIM-prefix,spurious_events,0.25,0.1666667,0.856,2000
tep,4,0,CASIM-prefix,spurious_events,0.25,0.3333333,0.856,2000
tep,4,0,CASIM-prefix,spurious_events,0.25,0.5,0.857,2000
tep,4,0,CASIM-prefix,spurious_events,0.25,0.6666667,0.902,2000
tep,4,0,CASIM-prefix,spurious_events,0.25,0.8333333,0.953,2000
tep,4,0,CASIM-prefix,spurious_events,0.25,1.0,0.887,2000
tep,4,0,CASIM-prefix,spurious_events,0.3,0.1666667,0.842,2000
tep,4,0,CASIM-prefix,spurious_events,0.3,0.3333333,0.842,2000
tep,4,0,CASIM-prefix,spurious_events,0.3,0.5,0.823,2000
tep,4,0,CASIM-prefix,spurious_events,0.3,0.6666667,0.856,2000
tep,4,0,CASIM-prefix,spurious_events,0.3,0.8333333,0.925,2000
tep,4,0,CASIM-prefix,spurious_events,0.3,1.0,0.841,2000
tep,4,0,CASIM-prefix,spurious_events,0.4,0.1666667,0.808,2000
tep,4,0,CASIM-prefix,spurious_events,0.4,0.3333333,0.808,2000
tep,4,0,CASIM-prefix,spurious_events,0.4,0.5,0.7635,2000
tep,4,0,CASIM-prefix,spurious_events,0.4,0.6666667,0.7875,2000
tep,4,0,CASIM-prefix,spurious_events,0.4,0.8333333,0.89,2000
tep,4,0,CASIM-prefix,spurious_events,0.4,1.0,0.762,2000
tep,4,0,CASIM-prefix,spurious_events,0.5,0.1666667,0.794,2000
tep,4,0,CASIM-prefix,spurious_events,0.5,0.3333333,0.794,2000
tep,4,0,CASIM-prefix,spurious_events,0.5,0.5,0.7165,2000
tep,4,0,CASIM-prefix,spurious_events,0.5,0.6666667,0.7165,2000
tep,4,0,CASIM-prefix,spurious_events,0.5,0.8333333,0.83,2000
tep,4,0,CASIM-prefix,spurious_events,0.5,1.0,0.6905,2000
tep,4,0,CASIM-prefix,spurious_events,0.6,0.1666667,0.7515,2000
tep,4,0,CASIM-prefix,spurious_events,0.6,0.3333333,0.7515,2000
tep,4,0,CASIM-prefix,spurious_events,0.6,0.5,0.676,2000
tep,4,0,CASIM-prefix,spurious_events,0.6,0.6666667,0.67,2000
tep,4,0,CASIM-prefix,spurious_events,0.6,0.8333333,0.789,2000
tep,4,0,CASIM-prefix,spurious_events,0.6,1.0,0.641,2000
tep,4,0,CASIM-prefix,spurious_events,0.7,0.1666667,0.737,2000
tep,4,0,CASIM-prefix,spurious_events,0.7,0.3333333,0.737,2000
tep,4,0,CASIM-prefix,spurious_events,0.7,0.5,0.656,2000
tep,4,0,CASIM-prefix,spurious_events,0.7,0.6666667,0.6105,2000
tep,4,0,CASIM-prefix,spurious_events,0.7,0.8333333,0.7325,2000
tep,4,0,CASIM-prefix,spurious_events,0.7,1.0,0.591,2000
tep,4,0,CASIM-prefix,spurious_events,0.8,0.1666667,0.6945,2000
tep,4,0,CASIM-prefix,spurious_events,0.8,0.3333333,0.6945,2000
tep,4,0,CASIM-prefix,spurious_events,0.8,0.5,0.6115,2000
tep,4,0,CASIM-prefix,spurious_events,0.8,0.6666667,0.5735,2000
tep,4,0,CASIM-prefix,spurious_events,0.8,0.8333333,0.6815,2000
tep,4,0,CASIM-prefix,spurious_events,0.8,1.0,0.542,2000
tep,4,0,CASIM-prefix,spurious_events,0.9,0.1666667,0.6715,2000
tep,4,0,CASIM-prefix,spurious_events,0.9,0.3333333,0.6715,2000
tep,4,0,CASIM-prefix,spurious_events,0.9,0.5,0.5835,2000
tep,4,0,CASIM-prefix,spurious_events,0.9,0.6666667,0.5315,2000
tep,4,0,CASIM-prefix,spurious_events,0.9,0.8333333,0.6685,2000
tep,4,0,CASIM-prefix,spurious_events,0.9,1.0,0.5175,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.0,0.1666667,0.925,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.0,0.3333333,0.925,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.0,0.5,0.965,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.0,0.6666667,1.0,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.0,0.8333333,1.0,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.0,1.0,1.0,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.05,0.1666667,0.924,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.05,0.3333333,0.924,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.05,0.5,0.963,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.05,0.6666667,1.0,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.05,0.8333333,1.0,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.05,1.0,1.0,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.1,0.1666667,0.9265,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.1,0.3333333,0.9265,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.1,0.5,0.959,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.1,0.6666667,0.999,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.1,0.8333333,1.0,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.1,1.0,1.0,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.15,0.1666667,0.918,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.15,0.3333333,0.918,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.15,0.5,0.954,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.15,0.6666667,0.9985,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.15,0.8333333,0.9965,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.15,1.0,0.998,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.2,0.1666667,0.925,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.2,0.3333333,0.925,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.2,0.5,0.954,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.2,0.6666667,0.997,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.2,0.8333333,0.9945,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.2,1.0,0.9975,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.25,0.1666667,0.911,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.25,0.3333333,0.911,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.25,0.5,0.9465,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.25,0.6666667,0.9885,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.25,0.8333333,0.9975,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.25,1.0,0.9895,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.3,0.1666667,0.91,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.3,0.3333333,0.91,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.3,0.5,0.9475,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.3,0.6666667,0.9845,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.3,0.8333333,0.993,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.3,1.0,0.976,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.4,0.1666667,0.898,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.4,0.3333333,0.898,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.4,0.5,0.9385,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.4,0.6666667,0.974,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.4,0.8333333,0.9905,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.4,1.0,0.9445,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.5,0.1666667,0.8855,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.5,0.3333333,0.8855,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.5,0.5,0.925,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.5,0.6666667,0.957,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.5,0.8333333,0.9895,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.5,1.0,0.9005,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.6,0.1666667,0.8675,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.6,0.3333333,0.8675,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.6,0.5,0.9295,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.6,0.6666667,0.948,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.6,0.8333333,0.9815,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.6,1.0,0.8705,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.7,0.1666667,0.8525,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.7,0.3333333,0.8525,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.7,0.5,0.9195,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.7,0.6666667,0.9295,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.7,0.8333333,0.979,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.7,1.0,0.836,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.8,0.1666667,0.7985,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.8,0.3333333,0.7985,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.8,0.5,0.9245,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.8,0.6666667,0.9185,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.8,0.8333333,0.979,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.8,1.0,0.803,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.9,0.1666667,0.772,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.9,0.3333333,0.772,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.9,0.5,0.914,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.9,0.6666667,0.8905,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.9,0.8333333,0.9745,2000
tep,4,0,CASIM-prefix,timing_uncertainty,0.9,1.0,0.7805,2000
tep,4,0,EAC-1NN,late_time_delay,0.0,0.1666667,0.675,2000
tep,4,0,EAC-1NN,late_time_delay,0.0,0.3333333,0.675,2000
tep,4,0,EAC-1NN,late_time_delay,0.0,0.5,0.73,2000
tep,4,0,EAC-1NN,late_time_delay,0.0,0.6666667,0.8,2000
tep,4,0,EAC-1NN,late_time_delay,0.0,0.8333333,0.885,2000
tep,4,0,EAC-1NN,late_time_delay,0.0,1.0,0.99,2000
tep,4,0,EAC-1NN,late_time_delay,0.05,0.1666667,0.695,2000
tep,4,0,EAC-1NN,late_time_delay,0.05,0.3333333,0.695,2000
tep,4,0,EAC-1NN,late_time_delay,0.05,0.5,0.775,2000
tep,4,0,EAC-1NN,late_time_delay,0.05,0.6666667,0.83,2000
tep,4,0,EAC-1NN,late_time_delay,0.05,0.8333333,0.885,2000
tep,4,0,EAC-1NN,late_time_delay,0.05,1.0,0.985,2000
tep,4,0,EAC-1NN,late_time_delay,0.1,0.1666667,0.675,2000
tep,4,0,EAC-1NN,late_time_delay,0.1,0.3333333,0.675,2000
tep,4,0,EAC-1NN,late_time_delay,0.1,0.5,0.765,2000
tep,4,0,EAC-1NN,late_time_delay,0.1,0.6666667,0.835,2000
tep,4,0,EAC-1NN,late_time_delay,0.1,0.8333333,0.915,2000
tep,4,0,EAC-1NN,late_time_delay,0.1,1.0,0.97,2000
tep,4,0,EAC-1NN,late_time_delay,0.15,0.1666667,0.675,2000
tep,4,0,EAC-1NN,late_time_delay,0.15,0.3333333,0.675,2000
tep,4,0,EAC-1NN,late_time_delay,0.15,0.5,0.76,2000
tep,4,0,EAC-1NN,late_time_delay,0.15,0.6666667,0.855,2000
tep,4,0,EAC-1NN,late_time_delay,0.15,0.8333333,0.935,2000
tep,4,0,EAC-1NN,late_time_delay,0.15,1.0,0.975,2000
tep,4,0,EAC-1NN,late_time_delay,0.2,0.1666667,0.675,2000
tep,4,0,EAC-1NN,late_time_delay,0.2,0.3333333,0.675,2000
tep,4,0,EAC-1NN,late_time_delay,0.2,0.5,0.78,2000
tep,4,0,EAC-1NN,late_time_delay,0.2,0.6666667,0.88,2000
tep,4,0,EAC-1NN,late_time_delay,0.2,0.8333333,0.88,2000
tep,4,0,EAC-1NN,late_time_delay,0.2,1.0,0.98,2000
tep,4,0,EAC-1NN,late_time_delay,0.25,0.1666667,0.665,2000
tep,4,0,EAC-1NN,late_time_delay,0.25,0.3333333,0.665,2000
tep,4,0,EAC-1NN,late_time_delay,0.25,0.5,0.77,2000
tep,4,0,EAC-1NN,late_time_delay,0.25,0.6666667,0.77,2000
tep,4,0,EAC-1NN,late_time_delay,0.25,0.8333333,0.9,2000
tep,4,0,EAC-1NN,late_time_delay,0.25,1.0,0.985,2000
tep,4,0,EAC-1NN,late_time_delay,0.3,0.1666667,0.63,2000
tep,4,0,EAC-1NN,late_time_delay,0.3,0.3333333,0.63,2000
tep,4,0,EAC-1NN,late_time_delay,0.3,0.5,0.815,2000
tep,4,0,EAC-1NN,late_time_delay,0.3,0.6666667,0.815,2000
tep,4,0,EAC-1NN,late_time_delay,0.3,0.8333333,0.91,2000
tep,4,0,EAC-1NN,late_time_delay,0.3,1.0,0.985,2000
tep,4,0,EAC-1NN,late_time_delay,0.4,0.1666667,0.68,2000
tep,4,0,EAC-1NN,late_time_delay,0.4,0.3333333,0.68,2000
tep,4,0,EAC-1NN,late_time_delay,0.4,0.5,0.68,2000
tep,4,0,EAC-1NN,late_time_delay,0.4,0.6666667,0.865,2000
tep,4,0,EAC-1NN,late_time_delay,0.4,0.8333333,0.865,2000
tep,4,0,EAC-1NN,late_time_delay,0.4,1.0,0.98,2000
tep,4,0,EAC-1NN,late_time_delay,0.5,0.1666667,0.815,2000
tep,4,0,EAC-1NN,late_time_delay,0.5,0.3333333,0.815,2000
tep,4,0,EAC-1NN,late_time_delay,0.5,0.5,0.815,2000
tep,4,0,EAC-1NN,late_time_delay,0.5,0.6666667,0.815,2000
tep,4,0,EAC-1NN,late_time_delay,0.5,0.8333333,0.91,2000
tep,4,0,EAC-1NN,late_time_delay,0.5,1.0,0.955,2000
tep,4,0,EAC-1NN,late_time_delay,0.6,0.1666667,0.795,2000
tep,4,0,EAC-1NN,late_time_delay,0.6,0.3333333,0.795,2000
tep,4,0,EAC-1NN,late_time_delay,0.6,0.5,0.795,2000
tep,4,0,EAC-1NN,late_time_delay,0.6,0.6666667,0.795,2000
tep,4,0,EAC-1NN,late_time_delay,0.6,0.8333333,0.795,2000
tep,4,0,EAC-1NN,late_time_delay,0.6,1.0,0.925,2000
tep,4,0,EAC-1NN,late_time_delay,0.7,0.1666667,0.805,2000
tep,4,0,EAC-1NN,late_time_delay,0.7,0.3333333,0.805,2000
tep,4,0,EAC-1NN,late_time_delay,0.7,0.5,0.805,2000
tep,4,0,EAC-1NN,late_time_delay,0.7,0.6666667,0.805,2000
tep,4,0,EAC-1NN,late_time_delay,0.7,0.8333333,0.805,2000
tep,4,0,EAC-1NN,late_time_delay,0.7,1.0,0.86,2000
tep,4,0,EAC-1NN,late_time_delay,0.8,0.1666667,0.81,2000
tep,4,0,EAC-1NN,late_time_delay,0.8,0.3333333,0.81,2000
tep,4,0,EAC-1NN,late_time_delay,0.8,0.5,0.81,2000
tep,4,0,EAC-1NN,late_time_delay,0.8,0.6666667,0.81,2000
tep,4,0,EAC-1NN,late_time_delay,0.8,0.8333333,0.81,2000
tep,4,0,EAC-1NN,late_time_delay,0.8,1.0,0.81,2000
tep,4,0,EAC-1NN,late_time_delay,0.9,0.1666667,0.7,2000
tep,4,0,EAC-1NN,late_time_delay,0.9,0.3333333,0.7,2000
tep,4,0,EAC-1NN,late_time_delay,0.9,0.5,0.7,2000
tep,4,0,EAC-1NN,late_time_delay,0.9,0.6666667,0.7,2000
tep,4,0,EAC-1NN,late_time_delay,0.9,0.8333333,0.7,2000
tep,4,0,EAC-1NN,late_time_delay,0.9,1.0,0.7,2000
tep,4,0,EAC-1NN,missing_events,0.0,0.1666667,0.675,2000
tep,4,0,EAC-1NN,missing_events,0.0,0.3333333,0.675,2000
tep,4,0,EAC-1NN,missing_events,0.0,0.5,0.73,2000
tep,4,0,EAC-1NN,missing_events,0.0,0.6666667,0.8,2000
tep,4,0,EAC-1NN,missing_events,0.0,0.8333333,0.885,2000
tep,4,0,EAC-1NN,missing_events,0.0,1.0,0.99,2000
tep,4,0,EAC-1NN,missing_events,0.05,0.1666667,0.672,2000
tep,4,0,EAC-1NN,missing_events,0.05,0.3333333,0.672,2000
tep,4,0,EAC-1NN,missing_events,0.05,0.5,0.7295,2000
tep,4,0,EAC-1NN,missing_events,0.05,0.6666667,0.8035,2000
tep,4,0,EAC-1NN,missing_events,0.05,0.8333333,0.88,2000
tep,4,0,EAC-1NN,missing_events,0.05,1.0,0.99,2000
tep,4,0,EAC-1NN,missing_events,0.1,0.1666667,0.6715,2000
tep,4,0,EAC-1NN,missing_events,0.1,0.3333333,0.6715,2000
tep,4,0,EAC-1NN,missing_events,0.1,0.5,0.73,2000
tep,4,0,EAC-1NN,missing_events,0.1,0.6666667,0.801,2000
tep,4,0,EAC-1NN,missing_events,0.1,0.8333333,0.8715,2000
tep,4,0,EAC-1NN,missing_events,0.1,1.0,0.986,2000
tep,4,0,EAC-1NN,missing_events,0.15,0.1666667,0.6715,2000
tep,4,0,EAC-1NN,missing_events,0.15,0.3333333,0.6715,2000
tep,4,0,EAC-1NN,missing_events,0.15,0.5,0.725,2000
tep,4,0,EAC-1NN,missing_events,0.15,0.6666667,0.8095,2000
tep,4,0,EAC-1NN,missing_events,0.15,0.8333333,0.8705,2000
tep,4,0,EAC-1NN,missing_events,0.15,1.0,0.9875,2000
tep,4,0,EAC-1NN,missing_events,0.2,0.1666667,0.6655,2000
tep,4,0,EAC-1NN,missing_events,0.2,0.3333333,0.6655,2000
tep,4,0,EAC-1NN,missing_events,0.2,0.5,0.731,2000
tep,4,0,EAC-1NN,missing_events,0.2,0.6666667,0.8095,2000
tep,4,0,EAC-1NN,missing_events,0.2,0.8333333,0.861,2000
tep,4,0,EAC-1NN,missing_events,0.2,1.0,0.9845,2000
tep,4,0,EAC-1NN,missing_events,0.25,0.1666667,0.6655,2000
tep,4,0,EAC-1NN,missing_events,0.25,0.3333333,0.6655,2000
tep,4,0,EAC-1NN,missing_events,0.25,0.5,0.7175,2000
tep,4,0,EAC-1NN,missing_events,0.25,0.6666667,0.8,2000
tep,4,0,EAC-1NN,missing_events,0.25,0.8333333,0.8565,2000
tep,4,0,EAC-1NN,missing_events,0.25,1.0,0.985,2000
tep,4,0,EAC-1NN,missing_events,0.3,0.1666667,0.6685,2000
tep,4,0,EAC-1NN,missing_events,0.3,0.3333333,0.6685,2000
tep,4,0,EAC-1NN,missing_events,0.3,0.5,0.7165,2000
tep,4,0,EAC-1NN,missing_events,0.3,0.6666667,0.7965,2000
tep,4,0,EAC-1NN,missing_events,0.3,0.8333333,0.8665,2000
tep,4,0,EAC-1NN,missing_events,0.3,1.0,0.98,2000
tep,4,0,EAC-1NN,missing_events,0.4,0.1666667,0.654,2000
tep,4,0,EAC-1NN,missing_events,0.4,0.3333333,0.654,2000
tep,4,0,EAC-1NN,missing_events,0.4,0.5,0.72,2000
tep,4,0,EAC-1NN,missing_events,0.4,0.6666667,0.79,2000
tep,4,0,EAC-1NN,missing_events,0.4,0.8333333,0.8375,2000
tep,4,0,EAC-1NN,missing_events,0.4,1.0,0.9675,2000
tep,4,0,EAC-1NN,missing_events,0.5,0.1666667,0.6315,2000
tep,4,0,EAC-1NN,missing_events,0.5,0.3333333,0.6315,2000
tep,4,0,EAC-1NN,missing_events,0.5,0.5,0.7065,2000
tep,4,0,EAC-1NN,missing_events,0.5,0.6666667,0.7905,2000
tep,4,0,EAC-1NN,missing_events,0.5,0.8333333,0.837,2000
tep,4,0,EAC-1NN,missing_events,0.5,1.0,0.966,2000
tep,4,0,EAC-1NN,missing_events,0.6,0.1666667,0.594,2000
tep,4,0,EAC-1NN,missing_events,0.6,0.3333333,0.594,2000
tep,4,0,EAC-1NN,missing_events,0.6,0.5,0.6835,2000
tep,4,0,EAC-1NN,missing_events,0.6,0.6666667,0.756,2000
tep,4,0,EAC-1NN,missing_events,0.6,0.8333333,0.8125,2000
tep,4,0,EAC-1NN,missing_events,0.6,1.0,0.9485,2000
tep,4,0,EAC-1NN,missing_events,0.7,0.1666667,0.5865,2000
tep,4,0,EAC-1NN,missing_events,0.7,0.3333333,0.5865,2000
tep,4,0,EAC-1NN,missing_events,0.7,0.5,0.66,2000
tep,4,0,EAC-1NN,missing_events,0.7,0.6666667,0.7265,2000
tep,4,0,EAC-1NN,missing_events,0.7,0.8333333,0.779,2000
tep,4,0,EAC-1NN,missing_events,0.7,1.0,0.911,2000
tep,4,0,EAC-1NN,missing_events,0.8,0.1666667,0.5285,2000
tep,4,0,EAC-1NN,missing_events,0.8,0.3333333,0.5285,2000
tep,4,0,EAC-1NN,missing_events,0.8,0.5,0.6055,2000
tep,4,0,EAC-1NN,missing_events,0.8,0.6666667,0.6835,2000
tep,4,0,EAC-1NN,missing_events,0.8,0.8333333,0.7345,2000
tep,4,0,EAC-1NN,missing_events,0.8,1.0,0.8475,2000
tep,4,0,EAC-1NN,missing_events,0.9,0.1666667,0.4205,2000
tep,4,0,EAC-1NN,missing_events,0.9,0.3333333,0.4205,2000
tep,4,0,EAC-1NN,missing_events,0.9,0.5,0.4925,2000
tep,4,0,EAC-1NN,missing_events,0.9,0.6666667,0.561,2000
tep,4,0,EAC-1NN,missing_events,0.9,0.8333333,0.6285,2000
tep,4,0,EAC-1NN,missing_events,0.9,1.0,0.7385,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.0,0.1666667,0.675,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.0,0.3333333,0.675,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.0,0.5,0.73,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.0,0.6666667,0.8,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.0,0.8333333,0.885,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.0,1.0,0.99,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.05,0.1666667,0.6595,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.05,0.3333333,0.6595,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.05,0.5,0.7285,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.05,0.6666667,0.809,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.05,0.8333333,0.871,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.05,1.0,0.9855,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.1,0.1666667,0.6525,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.1,0.3333333,0.6525,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.1,0.5,0.7205,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.1,0.6666667,0.805,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.1,0.8333333,0.868,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.1,1.0,0.982,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.15,0.1666667,0.638,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.15,0.3333333,0.638,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.15,0.5,0.714,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.15,0.6666667,0.7935,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.15,0.8333333,0.8565,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.15,1.0,0.9765,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.2,0.1666667,0.627,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.2,0.3333333,0.627,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.2,0.5,0.696,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.2,0.6666667,0.7915,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.2,0.8333333,0.844,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.2,1.0,0.9745,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.25,0.1666667,0.607,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.25,0.3333333,0.607,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.25,0.5,0.689,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.25,0.6666667,0.7755,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.25,0.8333333,0.828,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.25,1.0,0.964,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.3,0.1666667,0.597,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.3,0.3333333,0.597,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.3,0.5,0.6685,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.3,0.6666667,0.753,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.3,0.8333333,0.816,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.3,1.0,0.955,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.4,0.1666667,0.5795,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.4,0.3333333,0.5795,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.4,0.5,0.6545,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.4,0.6666667,0.7215,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.4,0.8333333,0.799,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.4,1.0,0.9305,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.5,0.1666667,0.5695,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.5,0.3333333,0.5695,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.5,0.5,0.618,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.5,0.6666667,0.6895,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.5,0.8333333,0.7555,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.5,1.0,0.893,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.6,0.1666667,0.5275,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.6,0.3333333,0.5275,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.6,0.5,0.575,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.6,0.6666667,0.6555,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.6,0.8333333,0.7175,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.6,1.0,0.846,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.7,0.1666667,0.508,2000
tep,4,0,EAC-1NN,mixed_missing_spurious,0.7,0.3333333,0.508,2000
