dataset,fold,repeat,method,scenario,severity,progress,score,n
fcc,4,0,ACM-SVM,late_time_delay,0.9,0.5,0.0875,3200
fcc,4,0,ACM-SVM,late_time_delay,0.9,0.6666667,0.0875,3200
fcc,4,0,ACM-SVM,late_time_delay,0.9,0.8333333,0.0875,3200
fcc,4,0,ACM-SVM,late_time_delay,0.9,1.0,0.0875,3200
fcc,4,0,ACM-SVM,missing_events,0.0,0.1666667,0.375,3200
fcc,4,0,ACM-SVM,missing_events,0.0,0.3333333,0.375,3200
fcc,4,0,ACM-SVM,missing_events,0.0,0.5,0.6625,3200
fcc,4,0,ACM-SVM,missing_events,0.0,0.6666667,0.865625,3200
fcc,4,0,ACM-SVM,missing_events,0.0,0.8333333,0.96875,3200
fcc,4,0,ACM-SVM,missing_events,0.0,1.0,0.9625,3200
fcc,4,0,ACM-SVM,missing_events,0.05,0.1666667,0.36625,3200
fcc,4,0,ACM-SVM,missing_events,0.05,0.3333333,0.36625,3200
fcc,4,0,ACM-SVM,missing_events,0.05,0.5,0.6446875,3200
fcc,4,0,ACM-SVM,missing_events,0.05,0.6666667,0.84875,3200
fcc,4,0,ACM-SVM,missing_events,0.05,0.8333333,0.9571875,3200
fcc,4,0,ACM-SVM,missing_events,0.05,1.0,0.9465625,3200
fcc,4,0,ACM-SVM,missing_events,0.1,0.1666667,0.31375,3200
fcc,4,0,ACM-SVM,missing_events,0.1,0.3333333,0.31375,3200
fcc,4,0,ACM-SVM,missing_events,0.1,0.5,0.563125,3200
fcc,4,0,ACM-SVM,missing_events,0.1,0.6666667,0.775,3200
fcc,4,0,ACM-SVM,missing_events,0.1,0.8333333,0.89625,3200
fcc,4,0,ACM-SVM,missing_events,0.1,1.0,0.90125,3200
fcc,4,0,ACM-SVM,missing_events,0.15,0.1666667,0.27375,3200
fcc,4,0,ACM-SVM,missing_events,0.15,0.3333333,0.27375,3200
fcc,4,0,ACM-SVM,missing_events,0.15,0.5,0.4725,3200
fcc,4,0,ACM-SVM,missing_events,0.15,0.6666667,0.68875,3200
fcc,4,0,ACM-SVM,missing_events,0.15,0.8333333,0.83,3200
fcc,4,0,ACM-SVM,missing_events,0.15,1.0,0.8528125,3200
fcc,4,0,ACM-SVM,missing_events,0.2,0.1666667,0.2290625,3200
fcc,4,0,ACM-SVM,missing_events,0.2,0.3333333,0.2290625,3200
fcc,4,0,ACM-SVM,missing_events,0.2,0.5,0.388125,3200
fcc,4,0,ACM-SVM,missing_events,0.2,0.6666667,0.58,3200
fcc,4,0,ACM-SVM,missing_events,0.2,0.8333333,0.7309375,3200
fcc,4,0,ACM-SVM,missing_events,0.2,1.0,0.796875,3200
fcc,4,0,ACM-SVM,missing_events,0.25,0.1666667,0.2109375,3200
fcc,4,0,ACM-SVM,missing_events,0.25,0.3333333,0.2109375,3200
fcc,4,0,ACM-SVM,missing_events,0.25,0.5,0.3346875,3200
fcc,4,0,ACM-SVM,missing_events,0.25,0.6666667,0.4953125,3200
fcc,4,0,ACM-SVM,missing_events,0.25,0.8333333,0.6359375,3200
fcc,4,0,ACM-SVM,missing_events,0.25,1.0,0.72625,3200
fcc,4,0,ACM-SVM,missing_events,0.3,0.1666667,0.1965625,3200
fcc,4,0,ACM-SVM,missing_events,0.3,0.3333333,0.1965625,3200
fcc,4,0,ACM-SVM,missing_events,0.3,0.5,0.2859375,3200
fcc,4,0,ACM-SVM,missing_events,0.3,0.6666667,0.4159375,3200
fcc,4,0,ACM-SVM,missing_events,0.3,0.8333333,0.5475,3200
fcc,4,0,ACM-SVM,missing_events,0.3,1.0,0.645,3200
fcc,4,0,ACM-SVM,missing_events,0.4,0.1666667,0.1590625,3200
fcc,4,0,ACM-SVM,missing_events,0.4,0.3333333,0.1590625,3200
fcc,4,0,ACM-SVM,missing_events,0.4,0.5,0.2025,3200
fcc,4,0,ACM-SVM,missing_events,0.4,0.6666667,0.2909375,3200
fcc,4,0,ACM-SVM,missing_events,0.4,0.8333333,0.3734375,3200
fcc,4,0,ACM-SVM,missing_events,0.4,1.0,0.454375,3200
fcc,4,0,ACM-SVM,missing_events,0.5,0.1666667,0.139375,3200
fcc,4,0,ACM-SVM,missing_events,0.5,0.3333333,0.139375,3200
fcc,4,0,ACM-SVM,missing_events,0.5,0.5,0.15875,3200
fcc,4,0,ACM-SVM,missing_events,0.5,0.6666667,0.199375,3200
fcc,4,0,ACM-SVM,missing_events,0.5,0.8333333,0.24875,3200
fcc,4,0,ACM-SVM,missing_events,0.5,1.0,0.3046875,3200
fcc,4,0,ACM-SVM,missing_events,0.6,0.1666667,0.113125,3200
fcc,4,0,ACM-SVM,missing_events,0.6,0.3333333,0.113125,3200
fcc,4,0,ACM-SVM,missing_events,0.6,0.5,0.128125,3200
fcc,4,0,ACM-SVM,missing_events,0.6,0.6666667,0.153125,3200
fcc,4,0,ACM-SVM,missing_events,0.6,0.8333333,0.1846875,3200
fcc,4,0,ACM-SVM,missing_events,0.6,1.0,0.2353125,3200
fcc,4,0,ACM-SVM,missing_events,0.7,0.1666667,0.0959375,3200
fcc,4,0,ACM-SVM,missing_events,0.7,0.3333333,0.0959375,3200
fcc,4,0,ACM-SVM,missing_events,0.7,0.5,0.1053125,3200
fcc,4,0,ACM-SVM,missing_events,0.7,0.6666667,0.116875,3200
fcc,4,0,ACM-SVM,missing_events,0.7,0.8333333,0.1378125,3200
fcc,4,0,ACM-SVM,missing_events,0.7,1.0,0.1684375,3200
fcc,4,0,ACM-SVM,missing_events,0.8,0.1666667,0.076875,3200
fcc,4,0,ACM-SVM,missing_events,0.8,0.3333333,0.076875,3200
fcc,4,0,ACM-SVM,missing_events,0.8,0.5,0.0775,3200
fcc,4,0,ACM-SVM,missing_events,0.8,0.6666667,0.0821875,3200
fcc,4,0,ACM-SVM,missing_events,0.8,0.8333333,0.0878125,3200
fcc,4,0,ACM-SVM,missing_events,0.8,1.0,0.1028125,3200
fcc,4,0,ACM-SVM,missing_events,0.9,0.1666667,0.0659375,3200
fcc,4,0,ACM-SVM,missing_events,0.9,0.3333333,0.0659375,3200
fcc,4,0,ACM-SVM,missing_events,0.9,0.5,0.0659375,3200
fcc,4,0,ACM-SVM,missing_events,0.9,0.6666667,0.06625,3200
fcc,4,0,ACM-SVM,missing_events,0.9,0.8333333,0.0665625,3200
fcc,4,0,ACM-SVM,missing_events,0.9,1.0,0.070625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.0,0.1666667,0.375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.0,0.3333333,0.375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.0,0.5,0.6625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.0,0.6666667,0.865625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.0,0.8333333,0.96875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.0,1.0,0.9625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.05,0.1666667,0.3640625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.05,0.3333333,0.3640625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.05,0.5,0.63375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.05,0.6666667,0.8228125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.05,0.8333333,0.91875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.05,1.0,0.893125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.1,0.1666667,0.3075,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.1,0.3333333,0.3075,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.1,0.5,0.5284375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.1,0.6666667,0.6971875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.1,0.8333333,0.768125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.1,1.0,0.7034375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.15,0.1666667,0.268125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.15,0.3333333,0.268125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.15,0.5,0.4525,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.15,0.6666667,0.58875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.15,0.8333333,0.6559375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.15,1.0,0.58625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.2,0.1666667,0.23625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.2,0.3333333,0.23625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.2,0.5,0.3671875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.2,0.6666667,0.4846875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.2,0.8333333,0.53125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.2,1.0,0.468125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.25,0.1666667,0.2121875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.25,0.3333333,0.2121875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.25,0.5,0.3140625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.25,0.6666667,0.4096875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.25,0.8333333,0.4575,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.25,1.0,0.4125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.3,0.1666667,0.196875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.3,0.3333333,0.196875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.3,0.5,0.2671875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.3,0.6666667,0.3384375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.3,0.8333333,0.371875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.3,1.0,0.341875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.4,0.1666667,0.158125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.4,0.3333333,0.158125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.4,0.5,0.1978125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.4,0.6666667,0.2546875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.4,0.8333333,0.27875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.4,1.0,0.271875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.5,0.1666667,0.134375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.5,0.3333333,0.134375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.5,0.5,0.1615625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.5,0.6666667,0.190625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.5,0.8333333,0.209375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.5,1.0,0.21,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.6,0.1666667,0.1184375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.6,0.3333333,0.1184375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.6,0.5,0.13875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.6,0.6666667,0.1653125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.6,0.8333333,0.18125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.6,1.0,0.1909375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.7,0.1666667,0.1046875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.7,0.3333333,0.1046875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.7,0.5,0.1146875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.7,0.6666667,0.12375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.7,0.8333333,0.1390625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.7,1.0,0.149375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.8,0.1666667,0.0796875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.8,0.3333333,0.0796875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.8,0.5,0.083125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.8,0.6666667,0.0884375,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.8,0.8333333,0.0940625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.8,1.0,0.110625,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.9,0.1666667,0.0653125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.9,0.3333333,0.0653125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.9,0.5,0.066875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.9,0.6666667,0.0696875,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.9,0.8333333,0.0728125,3200
fcc,4,0,ACM-SVM,mixed_missing_spurious,0.9,1.0,0.0775,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.1666667,0.375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.3333333,0.375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.5,0.6625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.6666667,0.865625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.8333333,0.96875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.0,1.0,0.9625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.1666667,0.0815625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.3333333,0.0815625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.5,0.16875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.6666667,0.316875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.8333333,0.4034375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.05,1.0,0.4165625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.1666667,0.07375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.3333333,0.07375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.5,0.14625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.6666667,0.276875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.8333333,0.315,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.1,1.0,0.3296875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.1666667,0.0675,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.3333333,0.0675,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.5,0.1121875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.6666667,0.17375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.8333333,0.2040625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.15,1.0,0.2234375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.1666667,0.0690625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.3333333,0.0690625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.5,0.1140625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.6666667,0.1378125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.8333333,0.1378125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.2,1.0,0.1696875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.1666667,0.071875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.3333333,0.071875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.5,0.1021875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.6666667,0.1021875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.8333333,0.1203125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.25,1.0,0.1346875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.1666667,0.069375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.3333333,0.069375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.5,0.10125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.6666667,0.10125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.8333333,0.1065625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.3,1.0,0.1228125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.1666667,0.0728125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.3333333,0.0728125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.5,0.0728125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.6666667,0.083125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.8333333,0.083125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.4,1.0,0.1075,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.1666667,0.0653125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.3333333,0.0653125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.5,0.0653125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.6666667,0.0653125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.8333333,0.076875,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.5,1.0,0.093125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.1666667,0.0678125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.3333333,0.0678125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.5,0.0678125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.6666667,0.0678125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.8333333,0.0678125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.6,1.0,0.0890625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.1666667,0.0703125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.3333333,0.0703125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.5,0.0703125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.6666667,0.0703125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.8333333,0.0703125,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.7,1.0,0.08375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.1666667,0.0734375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.3333333,0.0734375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.5,0.0734375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.6666667,0.0734375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.8333333,0.0734375,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.8,1.0,0.0790625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.1666667,0.0715625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.3333333,0.0715625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.5,0.0715625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.6666667,0.0715625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.8333333,0.0715625,3200
fcc,4,0,ACM-SVM,mixed_spurious_timing_late,0.9,1.0,0.0715625,3200
fcc,4,0,ACM-SVM,spurious_events,0.0,0.1666667,0.375,3200
fcc,4,0,ACM-SVM,spurious_events,0.0,0.3333333,0.375,3200
fcc,4,0,ACM-SVM,spurious_events,0.0,0.5,0.6625,3200
fcc,4,0,ACM-SVM,spurious_events,0.0,0.6666667,0.865625,3200
fcc,4,0,ACM-SVM,spurious_events,0.0,0.8333333,0.96875,3200
fcc,4,0,ACM-SVM,spurious_events,0.0,1.0,0.9625,3200
fcc,4,0,ACM-SVM,spurious_events,0.05,0.1666667,0.3740625,3200
fcc,4,0,ACM-SVM,spurious_events,0.05,0.3333333,0.3740625,3200
fcc,4,0,ACM-SVM,spurious_events,0.05,0.5,0.650625,3200
fcc,4,0,ACM-SVM,spurious_events,0.05,0.6666667,0.8303125,3200
fcc,4,0,ACM-SVM,spurious_events,0.05,0.8333333,0.9196875,3200
fcc,4,0,ACM-SVM,spurious_events,0.05,1.0,0.8828125,3200
fcc,4,0,ACM-SVM,spurious_events,0.1,0.1666667,0.3621875,3200
fcc,4,0,ACM-SVM,spurious_events,0.1,0.3333333,0.3621875,3200
fcc,4,0,ACM-SVM,spurious_events,0.1,0.5,0.61625,3200
fcc,4,0,ACM-SVM,spurious_events,0.1,0.6666667,0.7534375,3200
fcc,4,0,ACM-SVM,spurious_events,0.1,0.8333333,0.7978125,3200
fcc,4,0,ACM-SVM,spurious_events,0.1,1.0,0.7178125,3200
fcc,4,0,ACM-SVM,spurious_events,0.15,0.1666667,0.3615625,3200
fcc,4,0,ACM-SVM,spurious_events,0.15,0.3333333,0.3615625,3200
fcc,4,0,ACM-SVM,spurious_events,0.15,0.5,0.5828125,3200
fcc,4,0,ACM-SVM,spurious_events,0.15,0.6666667,0.686875,3200
fcc,4,0,ACM-SVM,spurious_events,0.15,0.8333333,0.7071875,3200
fcc,4,0,ACM-SVM,spurious_events,0.15,1.0,0.5834375,3200
fcc,4,0,ACM-SVM,spurious_events,0.2,0.1666667,0.3490625,3200
fcc,4,0,ACM-SVM,spurious_events,0.2,0.3333333,0.3490625,3200
fcc,4,0,ACM-SVM,spurious_events,0.2,0.5,0.541875,3200
fcc,4,0,ACM-SVM,spurious_events,0.2,0.6666667,0.6103125,3200
fcc,4,0,ACM-SVM,spurious_events,0.2,0.8333333,0.60375,3200
fcc,4,0,ACM-SVM,spurious_events,0.2,1.0,0.4828125,3200
fcc,4,0,ACM-SVM,spurious_events,0.25,0.1666667,0.345625,3200
fcc,4,0,ACM-SVM,spurious_events,0.25,0.3333333,0.345625,3200
fcc,4,0,ACM-SVM,spurious_events,0.25,0.5,0.5178125,3200
fcc,4,0,ACM-SVM,spurious_events,0.25,0.6666667,0.5546875,3200
fcc,4,0,ACM-SVM,spurious_events,0.25,0.8333333,0.53875,3200
fcc,4,0,ACM-SVM,spurious_events,0.25,1.0,0.406875,3200
fcc,4,0,ACM-SVM,spurious_events,0.3,0.1666667,0.343125,3200
fcc,4,0,ACM-SVM,spurious_events,0.3,0.3333333,0.343125,3200
fcc,4,0,ACM-SVM,spurious_events,0.3,0.5,0.491875,3200
fcc,4,0,ACM-SVM,spurious_events,0.3,0.6666667,0.5215625,3200
fcc,4,0,ACM-SVM,spurious_events,0.3,0.8333333,0.489375,3200
fcc,4,0,ACM-SVM,spurious_events,0.3,1.0,0.355625,3200
fcc,4,0,ACM-SVM,spurious_events,0.4,0.1666667,0.3296875,3200
fcc,4,0,ACM-SVM,spurious_events,0.4,0.3333333,0.3296875,3200
fcc,4,0,ACM-SVM,spurious_events,0.4,0.5,0.4446875,3200
fcc,4,0,ACM-SVM,spurious_events,0.4,0.6666667,0.4353125,3200
fcc,4,0,ACM-SVM,spurious_events,0.4,0.8333333,0.39,3200
fcc,4,0,ACM-SVM,spurious_events,0.4,1.0,0.2721875,3200
fcc,4,0,ACM-SVM,spurious_events,0.5,0.1666667,0.32,3200
fcc,4,0,ACM-SVM,spurious_events,0.5,0.3333333,0.32,3200
fcc,4,0,ACM-SVM,spurious_events,0.5,0.5,0.4040625,3200
fcc,4,0,ACM-SVM,spurious_events,0.5,0.6666667,0.371875,3200
fcc,4,0,ACM-SVM,spurious_events,0.5,0.8333333,0.3175,3200
fcc,4,0,ACM-SVM,spurious_events,0.5,1.0,0.2128125,3200
fcc,4,0,ACM-SVM,spurious_events,0.6,0.1666667,0.303125,3200
fcc,4,0,ACM-SVM,spurious_events,0.6,0.3333333,0.303125,3200
fcc,4,0,ACM-SVM,spurious_events,0.6,0.5,0.3690625,3200
fcc,4,0,ACM-SVM,spurious_events,0.6,0.6666667,0.3275,3200
fcc,4,0,ACM-SVM,spurious_events,0.6,0.8333333,0.2734375,3200
fcc,4,0,ACM-SVM,spurious_events,0.6,1.0,0.1753125,3200
fcc,4,0,ACM-SVM,spurious_events,0.7,0.1666667,0.2934375,3200
fcc,4,0,ACM-SVM,spurious_events,0.7,0.3333333,0.2934375,3200
fcc,4,0,ACM-SVM,spurious_events,0.7,0.5,0.341875,3200
fcc,4,0,ACM-SVM,spurious_events,0.7,0.6666667,0.284375,3200
fcc,4,0,ACM-SVM,spurious_events,0.7,0.8333333,0.2240625,3200
fcc,4,0,ACM-SVM,spurious_events,0.7,1.0,0.1415625,3200
fcc,4,0,ACM-SVM,spurious_events,0.8,0.1666667,0.2925,3200
fcc,4,0,ACM-SVM,spurious_events,0.8,0.3333333,0.2925,3200
fcc,4,0,ACM-SVM,spurious_events,0.8,0.5,0.315625,3200
fcc,4,0,ACM-SVM,spurious_events,0.8,0.6666667,0.258125,3200
fcc,4,0,ACM-SVM,spurious_events,0.8,0.8333333,0.2003125,3200
fcc,4,0,ACM-SVM,spurious_events,0.8,1.0,0.1309375,3200
fcc,4,0,ACM-SVM,spurious_events,0.9,0.1666667,0.273125,3200
fcc,4,0,ACM-SVM,spurious_events,0.9,0.3333333,0.273125,3200
fcc,4,0,ACM-SVM,spurious_events,0.9,0.5,0.27625,3200
fcc,4,0,ACM-SVM,spurious_events,0.9,0.6666667,0.2265625,3200
fcc,4,0,ACM-SVM,spurious_events,0.9,0.8333333,0.1690625,3200
fcc,4,0,ACM-SVM,spurious_events,0.9,1.0,0.1096875,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.0,0.1666667,0.375,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.0,0.3333333,0.375,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.0,0.5,0.6625,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.0,0.6666667,0.865625,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.0,0.8333333,0.96875,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.0,1.0,0.9625,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.05,0.1666667,0.37375,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.05,0.3333333,0.37375,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.05,0.5,0.6628125,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.05,0.6666667,0.865,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.05,0.8333333,0.96875,3200
fcc,4,0,ACM-SVM,timing_uncertainty,0.05,1.0,0.9625,3200
